element,level,t,r,theta,phi,pred spherical_coordinates_N1675k.csv
1672550,71,0.8789981587338502,0.02853867455314501,-1.4153396503175248,0.5107026781627004,[1668900 1671087]
1673913,72,0.8962483678905039,0.03643117195927828,-1.0630513815533387,0.57304397993588,[1671168 1671834 1672097 1672550]
1674203,73,0.9010748547410595,0.037510865725242926,-0.9599208392135106,0.6218288548142313,[1673913]
1674367,74,0.9040425468599239,0.038167109371861324,-1.0462521149694222,0.5723057829221192,[1674203]
1674817,75,0.9154727246077905,0.04057523089834024,-1.2222252882014235,0.6404618191975506,[1674367]
1675139,75,0.929494416913586,0.02293121087083207,-0.9450062214016656,1.1278030902648888,[1674367]
1675197,76,0.9319250402388645,0.043696696462090914,-0.6311718749922831,0.5347134336368788,[1674817]
1675311,76,0.9398591661146343,0.019773020025941685,-0.8772966975974242,1.4810376199318913,[1675139]
1675338,77,0.9424993725774171,0.03622956929421656,-0.8352907068358874,0.4292241740434077,[1675197]
1675386,77,0.9486338926355057,0.01649036977551438,-0.9580066750113295,1.6807510259947196,[1675311]
1675405,77,0.9520556227928721,0.01943349818332177,-0.5858934344161145,1.838598771331318,[1675311]
1675379,78,0.9473889999696369,0.03680241432696649,-0.989991745502698,0.4203336822782043,[1675338]
1675445,78,0.9612716247557023,0.010961203206951273,-1.0081254449507593,0.9088267059897623,[1675386]
1675448,78,0.9634328029201049,0.01854709033936552,-0.9459491207361105,1.4540111720910982,[1675386 1675405]
1675467,79,0.9770811707566482,0.011749657441984272,-1.3390880751122098,1.0086631047916592,[1675379 1675445 1675448]
1675469,79,0.9831203940535148,0.010125682119654795,1.9953262337715671,1.0357157481877,[1675445]
1675470,79,0.9869940469513063,0.011611891968374964,0.4267328524754873,1.2018391199707423,[1675379 1675445 1675448]
1675471,80,1.0,0.0,0,0,[1675467 1675469 1675470]
0,0,0.0,0.0,0,0,[]
7,1,0.02273429454143061,0.017771252720655096,2.332940072390715,2.608086342462956,[0]
23,2,0.037097086625737075,0.028432053526923545,2.5257204985628796,2.640933473423938,[7]
43,3,0.0423001328424254,0.029201180702501106,2.3060546073151453,2.6453744351561865,[23]
151,4,0.057829735751929845,0.0298477216484535,2.4416368620968365,2.795285239355547,[43]
262,5,0.06609998632205094,0.030430750976463833,2.5631175980424072,2.948631137306202,[151]
604,6,0.08155941978146575,0.022217553395051035,-0.12678349057981547,2.9762757325435847,[262]
958,7,0.09111998561909895,0.024854020022979505,-2.7988017389458553,3.119573323680651,[604]
1381,8,0.10023037682926095,0.029680968230926377,-1.6624696046425302,3.029958622178795,[958]
2634,9,0.11743869117623129,0.03634986612129658,-0.7902479218177048,2.594177589363327,[1381]
2854,9,0.1198748627758277,0.03722632508371572,-1.8715986547045713,2.581653108031221,[1381]
3258,10,0.12371340515172358,0.03920344088507177,-1.857315984715189,2.5826963540516665,[2854]
3326,10,0.12434691570158019,0.03814200973235845,-0.7791975669340391,2.4741433943588063,[2634]
4585,11,0.13532439651447492,0.04160177415923283,-1.998449340903604,2.7775001738838365,[3258]
4687,11,0.13600713290332445,0.030964703983440377,-2.0878941763165195,2.707221196864492,[3258]
4885,11,0.1374373938353345,0.04046468129641409,-0.8226086356893516,2.7659981064049077,[3326]
6260,11,0.1466886404049661,0.05530552924227732,-1.628846318111959,2.7597174975817493,[3258]
6345,12,0.14720658186206192,0.03619128471458008,-1.014246672498105,2.72146248106553,[4885]
6884,12,0.15014348451298187,0.022754519222185972,-2.7114089823674097,2.4626939135244568,[4687]
6930,12,0.15043337723367123,0.02399615610009739,-2.280032504465464,2.97829572705221,[4687]
9081,12,0.16142212156141755,0.060941236747769294,-1.5422541130814544,2.5568188536047387,[4585 6260]
8099,13,0.15656699673756236,0.03850797080947352,-1.1831167868716599,2.510083097963991,[6345]
9226,13,0.16198407278869587,0.02097354562337783,3.0489351404612197,2.8174540479052115,[6884 6930]
11408,13,0.1709174430975423,0.059878909122648045,-1.5551902031836182,2.456319376575935,[9081]
12988,13,0.17646182352427986,0.06067077885286082,-1.297368591346623,2.367733758736687,[9081]
12122,14,0.17348321276809497,0.03652362588873996,-1.3121347495153148,2.48160778372318,[8099]
13347,14,0.17772166109746623,0.037199601901627855,-1.279129822636057,2.101258925314897,[8099]
13435,14,0.17795740273424532,0.033990733179106045,-2.3709039948863873,2.853533242372458,[8099 9226]
14619,14,0.1818675477523234,0.06088159588998749,-1.2848281718583137,2.4244057886871095,[ 8099 11408 12988]
16645,14,0.18787248860756123,0.05092779611606537,-1.6297301400203912,2.1758939423556267,[8099]
15255,15,0.18386989929033748,0.03351568283132954,-2.8038288400712883,2.9464412736504175,[13435]
15529,15,0.18470549319121832,0.0470424298658244,-1.2737092146726052,2.5631578212808868,[12122]
17279,15,0.1896837395479538,0.05422415236296288,-1.321191694158989,2.3931606063835553,[14619]
18313,15,0.19240965755540884,0.0401578298836518,-1.1822457364195853,2.14316568156737,[12122 13347]
23481,15,0.20464612291641915,0.05627530407834521,-1.539111713946213,2.1038156369755296,[12122 13347 14619 16645]
19261,16,0.19479165162271062,0.037083749019825196,-3.0122329025270287,2.7434434834900547,[15255]
21802,16,0.20090484494664518,0.05680360214638767,-1.3524851504705058,2.6610021596518547,[15529]
22429,16,0.20227832181524552,0.05478848751549161,-1.1789300706801804,2.633372476103221,[15529]
30113,16,0.21749099116900072,0.05228329095292304,-1.5172157492011025,1.9196558694618147,[17279 18313 23481]
24976,17,0.2076794960279431,0.05776462511320156,-1.281784449492711,2.576078216981006,[21802 22429]
24991,17,0.2076979033594425,0.04242145628028018,-2.4155724018484035,2.7777742197703708,[19261]
25642,17,0.20896222834404055,0.05920353498300803,-1.177341378955985,2.6135776713899324,[21802 22429]
37851,17,0.23010324618433742,0.05545813294340785,-1.6733771939848008,2.0322613152313265,[30113]
31432,18,0.21981948295560783,0.05995690111937322,-1.4371513533164055,2.6461284901182593,[24976 25642]
34056,18,0.22425125693829295,0.039467458494052955,-1.562588498375211,2.6887014466718346,[24991]
37613,18,0.2297324097539175,0.027732627242750902,-2.1088741506049846,2.5748811265973863,[24991]
38479,18,0.231012322158475,0.04344487933392624,-1.594225029361157,2.4261231239476495,[24976 24991 25642]
44832,18,0.24003933476910866,0.05902679492120261,-1.712014755001425,2.0034630952869716,[37851]
39707,19,0.23285327303165715,0.07149195655355954,-1.4841696164217584,2.6516446654131,[31432]
40217,19,0.23355316588159147,0.02936805182708552,-2.113117504159969,2.6521260028379325,[37613]
40615,19,0.2340857300514081,0.04665366081187835,-1.510565659275229,2.5706224177514154,[31432 34056]
41999,19,0.23603982806218826,0.05397410323317996,-1.8870557660322416,2.526084866646442,[31432]
43108,19,0.2376215699638059,0.04853081943443523,-1.6800121652026383,2.3584382693440737,[38479]
50100,19,0.24686597346647698,0.0603167313323618,-1.7416367320445645,1.966349541451365,[44832]
47386,20,0.24341367557128712,0.05453057795031409,-1.7057721371165877,2.5281276473041703,[41999]
48648,20,0.2450841254862034,0.055080391822601625,-1.7140126824500663,2.657020961331137,[40615 41999]
49971,20,0.24668507825701214,0.04851347528746565,-1.594372298504497,2.3745767941523086,[40615 43108]
50297,20,0.24714751670838142,0.07193617112617529,-1.4075952570867107,2.530962992076163,[39707]
54590,20,0.25221149701672896,0.060193314219826995,-1.7527758903089765,1.94155596106162,[50100]
60153,20,0.25836195355345426,0.0492510698836075,-2.3637880077194606,2.328771119771135,[40217 41999]
54069,21,0.2516264241077152,0.059236498862285776,-1.8820501817525144,2.634105453530212,[48648]
54746,21,0.2523834449097101,0.04461522625077992,-1.5437642588209597,2.329536837645274,[49971]
60457,21,0.2586944811124723,0.06362255960769528,-1.7773388757747122,1.9596261683269842,[54590]
62569,21,0.26101248171425007,0.07021895260633244,-1.5618778516180385,2.514061869312572,[47386 50297]
63952,21,0.2624301356711314,0.05143974618587647,-2.3026086105128503,2.2842369879520525,[60153]
74556,22,0.2729346827742648,0.05845099854289144,-2.0495712476896517,2.327543338714848,[54069]
75312,22,0.27361642505510586,0.06900058089899998,-1.64023708625463,2.3781349556262557,[54069 62569]
77213,22,0.27532093511220457,0.053647173679227535,-2.086340798010492,2.247056046287184,[54069 54746 63952]
77357,22,0.27545280113448034,0.06510022881871633,-1.8340729218556606,2.0605379902065377,[60457]
83447,22,0.2807542439734789,0.05410456512588759,-1.7728230535099507,2.176865171477154,[54069 54746 60457]
81112,23,0.2787170256272321,0.07277190954353879,-1.6582031693326595,2.3964446458298547,[75312]
84846,23,0.28194729897640003,0.06256727515514472,-1.901310586489047,2.3053891318042137,[74556]
88170,23,0.2847223616764699,0.06208076854797563,-2.0032847709588384,2.253893209626334,[74556 77213]
101212,23,0.29470816625418017,0.058270723340874964,-1.5256518766754956,2.1856919162097834,[75312 77357 83447]
95435,24,0.29048383029215497,0.06493163883302319,-1.7814240761055584,2.3147357138090414,[81112 84846]
99517,24,0.29351873817772034,0.07844788962330178,-1.767148192526047,2.2698085797137866,[81112]
117618,24,0.30604239049777404,0.05128909459997641,-1.7200432530490142,2.1793805505663886,[ 81112  84846  88170 101212]
112041,25,0.3023286791256079,0.06328283497914672,-1.8080872334991611,2.342174105420758,[95435]
128899,25,0.3131364943796169,0.0795417931931466,-1.6076511691025022,2.262947420875648,[95435 99517]
131031,25,0.31446291433173656,0.056421776219302916,-1.7943487161980494,2.1062967629385096,[ 95435 117618]
133447,26,0.31588527253427423,0.07014628134431308,-1.6413860855942162,2.2304916605140246,[112041]
143084,26,0.32142238848047766,0.05562876393774481,-1.8943069341490502,2.0300550633761465,[131031]
143361,26,0.32158743560215863,0.08120513103658833,-1.7263846238969254,2.2309352922981573,[128899]
152618,26,0.3267099118298731,0.07609296779692662,-1.7556473037374905,2.1121924423559206,[112041]
160384,27,0.33084249948622113,0.08159470375305061,-1.7865776407417941,2.1734641945722553,[143361]
188027,27,0.3443785507592847,0.06643769414616027,-1.8887362164343227,1.9733035009807773,[133447 143084 152618]
202586,28,0.35094301193578725,0.0687878987663214,-1.854992466376142,1.9773404247669921,[160384 188027]
220832,29,0.35856861315282806,0.07069730598734307,-1.8425411440385833,1.9507590714532979,[202586]
259214,30,0.37309708781374806,0.08351073480127169,-1.8327982700091427,1.905503276134607,[220832]
296805,31,0.3859313575396536,0.08536593854321665,-1.716200500300216,1.8691578895204322,[259214]
331349,32,0.3966685994635508,0.09087608091967726,-1.743847403871516,1.9219256332023333,[296805]
388466,33,0.4127891145299155,0.0947952884505835,-1.6936807000260683,1.9254786880567654,[331349]
394637,33,0.4144301416944519,0.08778333018976507,-1.6557881009649256,1.8471798154054277,[331349]
435711,34,0.4248518307645721,0.09579233662682729,-1.6241150082091322,1.8263461641475898,[388466 394637]
481410,35,0.4356008832248214,0.09648883729092446,-1.6170232301051666,1.8203671373586685,[435711]
525005,36,0.4450754240492345,0.10114871339371333,-1.629252635995021,1.7959772539567598,[481410]
581994,37,0.4566886983662545,0.09789821866504941,-1.5618140605371436,1.8413014323093313,[525005]
594504,37,0.4591052696835015,0.08948513541278671,-1.7084821281138856,1.7757521227679423,[525005]
648780,38,0.46923312536554607,0.0951300138564793,-1.6796434461237608,1.8583626285377106,[581994 594504]
664889,38,0.4721449318743073,0.0919948261034824,-1.6017283865658671,1.831835381431029,[581994 594504]
674518,38,0.4738401566609661,0.10134678997376094,-1.5804955672285126,1.7889835822543763,[581994]
786468,39,0.49235668057995885,0.10039694486118073,-1.8287966480845648,1.7921341563834636,[648780]
793568,39,0.4934676905235478,0.09485057736621973,-1.7657524803761293,1.816900360482169,[648780 664889 674518]
850602,40,0.5021422200178951,0.0998150400115673,-1.8155132076007816,1.8709191732110628,[786468 793568]
923191,41,0.5134559398422087,0.09562411538416118,-1.825345679178974,1.8762169953658432,[850602]
984941,42,0.5237422980003764,0.09487364825356388,-1.7759827671184873,1.835112764767563,[923191]
1033577,43,0.5323850460983218,0.09033665778168064,-1.842962779435503,1.8764544751590768,[984941]
1086482,44,0.5422569650252981,0.08645112461088149,-1.9183349318815528,1.885048346856337,[1033577]
1106133,44,0.5461725911962513,0.08977148481251694,-1.9401241222119823,1.9981651244218366,[1033577]
1143787,45,0.5538794147313666,0.08405136791252417,-1.9792880967196265,1.9782149396887074,[1086482 1106133]
1206832,46,0.5677109866226187,0.07950712309833438,-1.8828373935327756,2.0435858856838114,[1143787]
1263458,47,0.5813520352129399,0.07162146993684677,-2.0134732406428326,1.991426632657204,[1206832]
1300707,48,0.5911705458652803,0.07128446792186578,-1.8716829886727615,2.01625351151412,[1263458]
1331777,49,0.5999418164595256,0.07112779242219423,-1.827858915838753,2.0795307818522613,[1300707]
1352769,49,0.6062026732269893,0.06472672375913394,-1.6951657407168417,1.9312692962571376,[1300707]
1359737,49,0.6083611867929154,0.06490844786282342,-1.712420184438726,2.0512846723413674,[1300707]
1362316,49,0.6091614002775632,0.06809215105998317,-1.7641608025382611,1.878359521020448,[1300707]
1368620,50,0.6111325268744114,0.07348100807868468,-1.9383363965340628,2.0571337481906498,[1331777]
1387150,50,0.6171539594973168,0.07179965423122965,-1.6530024456483905,2.096533544543638,[1331777 1359737]
1390831,50,0.6183737173312347,0.08527242467311799,-1.746573831256311,1.9574458316127012,[1331777]
1392330,50,0.6188904986319222,0.0663480686429006,-1.7900964828187433,1.8818177973982202,[1331777 1352769 1362316]
1406486,50,0.6237577556895613,0.05253094182317831,-1.562657263082893,1.842748322754223,[1352769]
1401270,51,0.621954463076629,0.07566402594653314,-1.9473968461933315,1.9512867268903646,[1368620]
1410282,51,0.6251107996502413,0.06824573917425719,-1.5963550920351057,2.1094550505675485,[1387150]
1413263,51,0.6261900390306631,0.06883794328225298,-1.5764841678891381,2.024441860095413,[1387150]
1423764,51,0.6300498626557824,0.06627919988505938,-1.8267973456156792,2.228173871308113,[1368620]
1433485,51,0.6336821563445527,0.056055638802555374,-1.592472109519411,1.8790225090903818,[1406486]
1433597,51,0.6337210221746762,0.0754722258897182,-1.6872858836532314,1.8759426453666843,[1368620 1390831 1392330]
1446608,52,0.6387350178670944,0.07008133544693088,-2.119169181946409,1.8444797581608834,[1401270]
1447258,52,0.6389714817028672,0.07046970069925802,-1.9949345368064686,1.9952652365956949,[1401270]
1454375,52,0.6418390764572939,0.07385918228097704,-1.6320013051130073,1.8989817443527028,[1410282 1413263 1433597]
1461332,52,0.6447305805386755,0.07163529064488597,-1.2803660402352397,2.089913768216104,[1410282]
1481506,52,0.6535650274315838,0.06477354964482304,-1.4664936359681813,2.1452382786991855,[1410282 1413263 1423764 1433485]
1481898,53,0.6537280039231677,0.07614887055492665,-2.072916908965083,1.879958790174687,[1446608 1447258]
1490785,53,0.6577613866113932,0.06488235619803534,-1.486932469635642,2.0874582149775343,[1481506]
1493348,53,0.6589716041760172,0.07547598770273757,-1.5913448689584226,2.0014228562515477,[1454375]
1493364,53,0.6589771203534721,0.07390871421821475,-1.145766067824433,2.0117219706043388,[1461332]
1490677,54,0.6577019943824409,0.07463367510444918,-2.111905024847049,1.8624445469748263,[1481898]
1527321,54,0.6761976360013949,0.07709149383456329,-1.4296596524889338,2.0204881953300298,[1490785 1493348]
1528097,54,0.6766222595331411,0.07679663763726897,-1.4151609112546755,2.0118452449528084,[1490785 1493348]
1529613,54,0.6774834414295026,0.07408711032504808,-1.2357590275816894,1.8550934235344534,[1493364]
1506753,55,0.665472300323462,0.07611548715732365,-2.075597490343405,1.9478259723497608,[1490677]
1520665,55,0.6726163462263685,0.06566874082653527,-2.1454358382468954,1.9536504161265276,[1490677]
1541051,55,0.6840225211351249,0.07239297776576553,-1.267198594812076,1.8604018635823532,[1529613]
1541795,55,0.6844835102486859,0.06100873767615204,-1.8818641024211777,1.7181953771210527,[1490677]
1543820,55,0.6856958318341182,0.06929817582104336,-1.3862882450523908,2.0457903769350194,[1527321 1528097]
1574045,56,0.7055544857996173,0.06349213569983363,-1.3959676675872865,2.012046359994665,[1541051 1543820]
1574445,56,0.7058507636165823,0.05368861628940619,-1.6226008016751665,1.941859967747243,[1506753 1520665 1541795]
1591056,57,0.7187726202154129,0.054192361902343875,-1.484277693112267,2.0134700718392926,[1574045 1574445]
1591854,57,0.7194970798517498,0.06727505868954056,-1.40680254872722,2.086149336198789,[1574045]
1603736,58,0.7299053307837107,0.06284403948497667,-1.3880237650028373,2.0536243009865975,[1591056 1591854]
1613251,59,0.7393083764958929,0.0696131976777386,-1.3571426813476895,2.1087039460964343,[1603736]
1618927,60,0.7454841933188634,0.06698234020260808,-1.3233219201384123,2.133549048127732,[1613251]
1631249,61,0.7605901360264572,0.061296325922788046,-1.1970322747045583,1.9603802377642696,[1618927]
1637792,62,0.7703455048681614,0.06370084573085598,-1.1293162337281164,1.9042323803881849,[1631249]
1638966,62,0.7721564431951701,0.06015825595657559,-1.175131566358819,1.833506139414902,[1631249]
1650033,63,0.7913884480289943,0.04818925185736496,-0.9554533072834565,1.7900415885571648,[1637792 1638966]
1652712,64,0.7972402258303781,0.04931792449516887,-0.8903944802613599,1.8453878417267675,[1650033]
1659242,65,0.8138938285174191,0.04179246403052268,-1.0004752063719122,1.8743178295215162,[1652712]
1662421,66,0.8236445449536056,0.04171972576032665,-0.8359381679612236,2.038311245382951,[1659242]
1664350,67,0.8303930986703534,0.042425617285166826,-0.849090071779693,2.0762042243458407,[1662421]
1666569,68,0.8396429430435198,0.042824250873883966,-0.9356992674872603,1.967237170176048,[1664350]
1668570,69,0.8497941600940832,0.04115640198201517,-0.8878275683899117,2.0031919879014692,[1666569]
1671284,70,0.8673540616192904,0.04191487014445265,-1.2230043110960014,2.197995634862397,[1668570]
1671851,71,0.8718060926060426,0.04212264559127928,-1.288810614108771,2.2459166457629745,[1671284]
1673300,72,0.8867663710738553,0.03596350837794043,-1.1895777819964177,2.1437287074288824,[1671851]
1673838,72,0.8941749651202529,0.02739130502471914,-1.7626723040565926,2.170699844270152,[1671851]
1674014,73,0.8971485373925355,0.03194658009645774,-1.1249244725609793,1.9573382632967706,[1673300]
1674510,73,0.9074930102809585,0.018960165919444934,-2.0954210666024125,2.0893554797809926,[1673838]
1674818,74,0.9162147369509782,0.0254672782463273,-1.6255880752697467,1.640687393902588,[1674014]
